RX Cal Data Subarray 4,RX Cal Data Subarray 2,RX Cal Data Subarray 1,RX Cal Data Subarray 3
-9171.207549849627,-4665.730820741402,1033.0,-32768.0
-1607.3661587663232,-1404.325443920913,-6817.0,-32768.0
-1168.4113431359006,-10468.48462440699,-8179.0,-32768.0
-2050.1593510003395,-31627.939273094962,909.0,-31826.0
-5063.462858146696,-30752.97092719391,-2063.0,-32768.0
-954.8662388902229,-7439.1817144924435,-2331.0,-24617.0
-1507.2339686168773,-15675.16151995681,-6505.0,-2010.0
-1623.4109227227043,31782.91068269899,1392.0,-3341.0
178.73804276692908,-10778.736998412603,-1961.0,32767.0
8523.234135496827,33890.625936882265,1840.0,-6882.0
30048.14449651054,32830.553724543795,29502.0,5698.0
43113.4077745812,33356.663637334,32767.0,-1552.0
44953.58119716543,32306.08408809861,32767.0,9801.0
46333.172720897004,31821.260279907467,32767.0,-442.0
37351.23999086217,29953.0919375612,32767.0,1761.0
16730.30626378683,-3417.1278631167584,32767.0,2060.0
29135.515443443608,4244.359091625717,32767.0,-937.0
808.7364128666119,1433.1289099914195,-1224.0,1538.0
2586.3671828711863,-7999.670724112284,7269.0,-2199.0
808.7364128666119,379.14941002782956,-32768.0,2910.0
-36045.75596739155,-3401.1967123416853,-32768.0,-14542.0
1641.8025332237962,-385.7431203148771,-32768.0,-32768.0
-3523.642059984864,-8189.696238361281,-10175.0,-32768.0
-1302.520227948907,-503.5155492832204,1785.0,-32768.0
-10044.262743135685,-3477.336929430758,-3508.0,-31555.0
-2399.7706058587114,-2635.0636789303994,-3380.0,-32768.0
479.37868562562466,229.69001734488074,-9269.0,2347.0
-2554.6579524680956,7032.9968515710825,3545.0,-13788.0
943.577096453727,26152.481768163125,-5458.0,20977.0
-2289.7129932991993,33890.625936882265,5801.0,32767.0
3781.764118770106,33259.328941030726,5953.0,30431.0
-3201.051376505511,33329.47692940275,-1550.0,32767.0
16801.030017311205,32656.1609395214,5945.0,27378.0
46333.172720897004,32088.485726158517,-2068.0,-1252.0
46333.172720897004,32112.82884183307,32767.0,2726.0
15396.562192505557,31603.487420483863,30623.0,1494.0
33862.665654417084,-1604.657422944571,32767.0,2161.0
2054.953529470053,10839.144207508109,11407.0,601.0
-547.2191107717448,-15843.355976750485,-2525.0,-1030.0
808.7364128666119,-3859.2823307117005,-4198.0,720.0
-23475.45590676591,-854.8286604372848,-32768.0,-8193.0
-19347.16479262239,-4047.574456307378,-29624.0,-147.0
-35816.449521375805,-7215.318840135883,-32768.0,-2130.0
-46333.197402326885,-2331.965962862791,-32768.0,-1929.0
-36243.32108459669,-1052.6309870773125,-32768.0,-9401.0
926.4843383278438,-3225.456304078643,-32768.0,-32768.0
-2595.6460077520837,-626.5627727097914,-9343.0,-10396.0
-2840.4930355959013,-2189.735100992244,2966.0,-18086.0
-58.113760158948374,1595.3931844352237,-5978.0,21281.0
-1245.4061170158582,-2957.5496363518873,6739.0,22978.0
1815.4381322609947,12420.395569618951,5796.0,18111.0
-1730.726880560202,33541.38667338034,94.0,32767.0
9409.550792099002,31946.679511420658,1915.0,30442.0
194.04402085614802,32323.010343999325,4671.0,32767.0
2498.5114632618665,28229.455550066697,7924.0,32767.0
2219.0271219230935,31603.487420483863,-1626.0,32767.0
4923.961585897675,14016.207646601813,5071.0,28654.0
5476.840662351075,3644.529643797639,5.0,-2047.0
-1684.495335107153,3810.428521082809,3747.0,2489.0
808.7364128666119,-33891.59042821258,-19874.0,1055.0
-8483.69512790808,-1215.5079479962237,-32768.0,-7942.0
-25780.939966851285,-33408.09280089613,-32768.0,424.0
-21922.40127783476,-25736.84558018829,-32768.0,-2296.0
-46333.197402326885,1196.4729164416467,-32768.0,-1421.0
-44581.60498850227,-4755.056340200682,-32768.0,-5964.0
-46333.197402326885,-3156.910974324429,-32768.0,-122.0
-15033.975204555842,-5110.5055535476895,-32768.0,-1828.0
-28764.592555048384,-1822.301903145526,-32768.0,-2247.0
512.3093862635039,-32.72575156009504,-13459.0,5185.0
64.88821296745202,-2131.0120697115212,4487.0,26064.0
-574.8268209317591,7856.297858648861,10049.0,32767.0
-1110.1240831193397,30.9845116933385,-424.0,32767.0
10146.149149341192,1668.1864035325257,1769.0,32767.0
645.5114968863297,1815.9698085267505,5753.0,32767.0
2345.0141672072427,8478.98593994312,8685.0,32767.0
2577.9644696775295,31603.487420483863,-1449.0,30359.0
2311.6299215615654,23640.34131079571,2742.0,32767.0
1227.475287029442,7451.209303913375,2251.0,11877.0
-702.5583532904758,9667.858158241728,5491.0,7445.0
1043.7080991124144,-33819.63428866721,-1373.0,-11967.0
-1752.8155609155697,11555.707430480801,2366.0,-32768.0
-14221.149375409163,-33891.59042821258,-1786.0,8304.0
-34999.2795081911,-32820.31008333568,-29846.0,-7100.0
-46100.850646817504,-33127.919641368455,-32768.0,1435.0
-44771.60538553506,-31776.96012401464,-32768.0,-10393.0
-46333.197402326885,-33082.026803204666,-32768.0,899.0
-22622.423243449928,-28138.564523711957,-31446.0,-2091.0
-27242.59606537272,2409.6511410565367,-32768.0,-2203.0
-10479.794927826655,-3041.246995956381,-25186.0,2564.0
-34.75146913210483,-1816.8670920019313,326.0,-2228.0
-2801.0413007728976,9043.355635102034,2896.0,4373.0
10532.35019784268,50.46789883125192,32767.0,-3096.0
30400.9892041193,2991.500435808627,29507.0,15706.0
-6944.555152250638,284.5729177941511,32767.0,32767.0
5970.250038538275,7290.7488387184085,8504.0,32767.0
3.7484566501831598,899.994596364337,-773.0,32767.0
9761.596793484734,1413.4043682478684,3272.0,32767.0
1379.5027991996938,1980.3263158455172,3764.0,32066.0
242.18638864294513,-1486.6287300408053,8631.0,-1082.0
2351.774768288124,-11408.294992763982,-3488.0,13888.0
-1361.995313325827,-30178.80888417755,5747.0,-32768.0
1222.9538155714897,-33891.59042821258,-5872.0,-26328.0
-1799.159032806526,-32868.302285398546,-5917.0,-31364.0
762.5683621378698,-33641.01204188862,881.0,-32768.0
-13573.589974817443,-31833.916102633124,-4627.0,-28421.0
-46333.197402326885,-32874.13050134786,1222.0,1808.0
-32255.250866604845,-32009.181375073083,-32768.0,-2870.0
-24989.124311603733,-29747.5837552127,-32768.0,-1737.0
-25040.529031017697,4591.088133209729,-32768.0,-402.0
-808.761094296493,-13272.625971802905,2205.0,-390.0
-2733.6594388383746,33715.081468468685,-7741.0,762.0
-808.761094296493,-4819.281687028679,26703.0,-1440.0
33044.08924944077,6200.513089746377,32767.0,8061.0
16293.542658754937,135.73654070483542,32459.0,-2585.0
41674.7281739039,8884.80616248063,32767.0,5659.0
46333.172720897004,1602.7312501721226,32767.0,-3734.0
36854.43758866842,1333.1265662231312,32767.0,16999.0
-839.7067270132799,2513.715495393457,31252.0,32767.0
997.8283509222789,-413.3144852632523,12161.0,19685.0
2641.7233928174114,2552.8312932699337,-4357.0,2616.0
-1701.606734577573,-3630.000700410095,7083.0,-19466.0
303.2912769065361,2854.5614757672734,-7243.0,714.0
-616.8952608258629,-12617.817821491777,-6498.0,-32768.0
1413.042660964616,-33345.51800330855,-39.0,-31649.0
-9748.59628426274,-32510.535104308325,-1161.0,-32768.0
-456.4449582128341,-32141.904161032693,-4153.0,-32768.0
-2251.999677707705,-28654.250190453808,-8086.0,-32768.0
-2589.6613567343416,-31604.45191181418,1562.0,-32768.0
-3229.489524389157,4664.440591535826,-4291.0,-29451.0
-1213.0522659036294,-19329.933774365647,439.0,2105.0
2839.730373021146,24123.579384424636,1973.0,-819.0
-808.761094296493,23051.233027033148,26110.0,44.0
20556.350315561784,11266.416394823973,32767.0,8034.0
21961.22094562317,32872.4680200835,32767.0,-105.0
26941.210383367652,23638.078223747918,32767.0,1640.0
44334.64058908647,880.8292091214256,32767.0,1111.0
43591.04940200607,2652.2584766326377,32767.0,5450.0
32167.004572126672,2820.5667324766905,32767.0,454.0
23098.395891752163,3463.683883375577,32767.0,1217.0
18912.228205398544,2472.3057139843772,30957.0,2279.0
-2385.132300636997,-1902.028317154905,4780.0,-7056.0
4948.379678770914,1756.3863489446528,-4583.0,-31173.0
-4469.267166740915,-8865.758634310034,-15858.0,-32768.0
1058.589900609082,499.11452009441456,3689.0,-32768.0
-11022.448159506817,-3998.689559948781,-3834.0,-32768.0
-368.24086992676365,-2067.1119808948747,-4133.0,-32768.0
-1220.8101095057887,-8010.880600507428,-9394.0,-32768.0
-1701.3170749736032,-31604.45191181418,2312.0,-29978.0
-3652.1248689076156,-11694.587855939752,-3644.0,-32768.0
-1816.834238762649,-21807.423634545983,-455.0,4049.0
1828.5247937010292,22932.305518617875,-3885.0,-10394.0
-1282.7682035490645,-3072.2341904456716,1385.0,15900.0
3830.6491269294324,20424.833933626964,9.0,32767.0
19979.439795690185,33591.223154671505,1565.0,-8792.0
39482.18046247169,29925.79403557689,30352.0,8003.0
46333.172720897004,33243.763765501404,32767.0,-1754.0
46333.172720897004,31044.827948180187,32554.0,8916.0
46333.172720897004,32907.50711477281,32767.0,-813.0
14658.835003078102,27088.239664011588,29687.0,1966.0
32417.77624386237,-1697.2409158273651,32767.0,2062.0
4162.547025442651,2477.7078354928385,9076.0,-3308.0
382.1679112657945,2164.1252388833236,3136.0,2061.0
1490.8909326573473,-9797.394421970264,-11816.0,-4599.0
-24918.451546245244,117.9373313817047,-32768.0,3055.0
-14391.215619923767,-3164.9914821981533,-28277.0,-16509.0
6775.916670864457,-959.2760195922993,-32768.0,-32768.0
-7490.294860718839,-7555.140082892051,-7704.0,-32768.0
-1558.5519795043408,-961.0527520528469,183.0,-31934.0
-7660.262379513925,-2505.6400003399594,-2620.0,-32768.0
-1378.3860789082157,-3031.3019103185006,-3363.0,-18953.0
1613.2747455236663,3476.016644092397,-8194.0,1014.0
-1065.9489119539687,17324.723588213732,3178.0,-4730.0
1549.9103583549377,33890.625936882265,-4618.0,32767.0
-1370.0393527258384,33669.85172074224,6883.0,31599.0
2935.5428711608993,33513.362377528225,5785.0,32767.0
-1225.4165456910202,32659.860286171865,11.0,32767.0
14805.990445914409,32503.440741951254,3146.0,30700.0
46333.172720897004,29803.636244412068,1587.0,-3413.0
23140.61370638246,31603.487420483863,30940.0,4251.0
33825.848760782756,14054.222920673223,32767.0,793.0
8177.672406695656,2119.4592417664985,32767.0,61.0
-570.9573241829206,1419.8856628531319,-8977.0,366.0
1652.0516746038347,-33853.549976806855,8285.0,-767.0
-9133.978307414221,9344.43801287765,-32768.0,811.0
-26346.341049917464,-9214.422186673366,-32768.0,-6617.0
-22220.207955174963,539.5628673163021,-32768.0,1970.0
-46333.197402326885,-9759.815267980168,-32768.0,-4735.0
-46306.581829714356,-121.93209173112301,-32768.0,1974.0
-41614.54264919352,-2228.330209376841,-32768.0,-14787.0
4092.717650112359,-2789.5600158640027,-32768.0,-32768.0
-4186.492951790495,2631.3146130724645,-12241.0,-8931.0
-1762.4881170453332,-1584.1772854115125,4352.0,7643.0
1681.057104675465,1737.3986857846894,-6271.0,28358.0
485.19992474339426,-4034.1314003294997,7604.0,32767.0
696.2562405473599,14299.46243962557,6419.0,32767.0
-1135.028379681753,33163.14592811863,-62.0,32767.0
9997.374082311237,32429.523607935356,2018.0,32767.0
439.58359636428065,31960.12537728672,4840.0,32767.0
2093.9859561566423,31603.487420483863,7632.0,32767.0
1563.8967478798183,31603.487420483863,-1412.0,32767.0
3882.9958792865045,-3279.250005790657,4234.0,28517.0
808.7364128666119,19626.78774948702,138.0,-1799.0
808.7364128666119,-33891.59042821258,-8690.0,-804.0
808.7364128666119,3066.8817457806012,-31798.0,-978.0
-29650.26875287289,-31546.099339441927,-32768.0,-7340.0
-14938.331156346798,-32908.820601070154,-32768.0,25.0
-46333.197402326885,-28311.86929619127,-32768.0,-1858.0
-44731.31520004844,1994.6291646636046,-32768.0,-1744.0
-46333.197402326885,-4558.881298779775,-32768.0,-4652.0
-20787.830487067717,-2424.5822655434245,-32768.0,-459.0
-28247.76672742689,-2393.4286080994234,-32768.0,-1125.0
-8795.943037834044,-2684.868021319449,-23337.0,-3436.0
2174.341057707894,2285.4674775903286,-5248.0,9379.0
-4132.554574693496,-2672.180525696527,32525.0,32767.0
3188.6057851985006,10264.271232725408,13253.0,32767.0
-2524.402740847928,-1085.0493929145002,-3375.0,32767.0
13186.163281784997,3934.0654142181334,4007.0,32767.0
120.18626618397141,-1112.1120851231058,4322.0,32767.0
2605.275710645899,11862.23764596046,10550.0,32767.0
2220.525532478095,31603.487420483863,-3086.0,32767.0
2284.8794729843084,9734.817343652008,5004.0,32767.0
2073.6668072472557,18034.7581620456,-372.0,849.0
-1992.276351971038,-27464.508019652774,2312.0,5099.0
2663.3769880387504,10479.858810118409,-935.0,-32768.0
-6893.625613456657,-33891.59042821258,294.0,-9652.0
-25623.40455057712,-32866.871406033744,-527.0,2392.0
-43658.692024667784,-33491.153603048086,-31311.0,-3844.0
-45656.60014949982,-32026.351927450713,-32768.0,-570.0
-46333.197402326885,-32406.12825056733,-32768.0,-8722.0
-37168.56952086133,-32371.298552858232,-32768.0,520.0
-19822.25535212971,-27373.031150215327,-32768.0,-1914.0
-24466.741217018567,1369.4241679271465,-32768.0,-2042.0
-808.761094296493,-1403.4891762159898,-493.0,3277.0
-1665.2748650724368,-1675.014264493329,-7276.0,-1933.0
-808.761094296493,10411.759901845924,32767.0,4328.0
30930.668916045808,359.7871085616678,32767.0,-3059.0
10424.452348483406,2693.555108311558,32133.0,16062.0
-1703.2369043711649,430.95355080878284,32767.0,32767.0
4009.7647411791445,7519.672514444003,9159.0,32767.0
1260.7165847581266,1521.5490760121672,-1234.0,32638.0
7104.38300624824,99.53523554448034,3820.0,32767.0
1787.9365057858622,2519.73128468034,2139.0,1302.0
-1655.3130003840724,-4660.206039160785,6200.0,15028.0
1561.1762869892386,-22502.532563502962,-3029.0,-23306.0
-2289.876034326863,-33891.59042821258,3190.0,-32768.0
1705.5199839854183,-33218.30933782793,-5596.0,-23470.0
-2586.9295177638164,-33599.65613829616,-4790.0,-32768.0
4228.990886444813,-32354.616593434435,-602.0,-32768.0
-18443.112212916716,-32487.51387687756,-1920.0,-31465.0
-46333.197402326885,-29941.631657332415,-3094.0,3945.0
-27369.718547166714,-31604.45191181418,-26947.0,-4442.0
-13193.825181209957,3817.594405501418,-32768.0,-758.0
-808.761094296493,-13985.19163146752,-12241.0,124.0
1785.8975655250215,16023.51673143487,-4874.0,-1023.0
-808.761094296493,33859.28618884342,13145.0,2672.0
21073.55563200527,-9133.204858832243,32767.0,-246.0
24138.662521248265,8910.927754472445,30184.0,7132.0
25520.514277698814,-1888.255117437682,32767.0,-1584.0
46333.172720897004,10128.898125421667,32539.0,4403.0
45139.06865233484,244.75879107100215,32767.0,-2036.0
41035.70798777669,2017.9409693589316,31294.0,14570.0
-5819.258779516047,1823.1966378465152,32767.0,30297.0
3567.8602658569507,-2562.166481532312,12683.0,2315.0
-316.67769383895507,2801.7080978595973,-4805.0,-13470.0
316.9162547147186,-5692.835286562107,6923.0,-32768.0
606.5146562057103,2504.4224647441292,-7779.0,-32768.0
-486.53125432921075,-14686.131247349382,-6659.0,-32768.0
1421.6464788049714,-32954.71343923394,-89.0,-32768.0
-10247.9575699817,-32253.47785199059,-843.0,-32768.0
422.4266097002472,-29079.762985289057,-4453.0,-32768.0
-4368.158272927002,-31604.45191181418,-8044.0,-32768.0
-813.1542782527482,-8032.819865741786,1482.0,-32768.0
-4658.448405463859,-16535.637022020255,-3987.0,-2167.0
-808.761094296493,14855.228854649546,390.0,5831.0
-808.761094296493,18769.674467978315,13879.0,-3514.0
2513.869443467738,3058.419532516139,32767.0,1437.0
30740.763208756405,33434.69891196079,32767.0,5853.0
15082.893774784987,30502.547791990033,32767.0,478.0
46333.172720897004,33113.06515035054,32767.0,1417.0
46333.172720897004,-6238.109824041821,32767.0,1872.0
46333.172720897004,6737.921740973197,32767.0,4450.0
14544.216371952367,389.003805039366,32767.0,1015.0
31360.506204023775,1009.6689864472121,32767.0,367.0
808.7364128666119,1259.3431700922617,15086.0,3403.0
-1070.3500810924957,-2471.5190738292413,-12174.0,-11488.0
1821.444434752476,1608.8063113725495,-32768.0,-32768.0
-2987.084758716502,-9467.905513007372,-10702.0,-32768.0
907.7871018236282,918.3573799112464,1782.0,-32768.0
-12521.434585303141,-5345.328981143196,-2415.0,-32768.0
-958.9039922028425,626.408143191825,-4480.0,-32768.0
-933.7545344054723,-12174.453641009415,-10123.0,-31248.0
-2378.402910436746,-31604.45191181418,2856.0,-32768.0
-2167.192820978918,-11080.961888150028,-4236.0,-19130.0
-1446.2489999042393,2396.8228050294974,1879.0,3901.0
924.3356770360124,20913.536048039303,-1056.0,-4414.0
-2871.1256253319216,33710.735588018826,815.0,32767.0
8534.944428535122,33890.625936882265,2869.0,24129.0
30631.42355910493,32532.96571616157,-217.0,430.0
46333.172720897004,33646.783153421886,32044.0,1992.0
45020.96305909996,31639.74799755776,32767.0,2153.0
46333.172720897004,32546.681218365655,32767.0,6882.0
26859.814621819933,32049.782184315445,32767.0,132.0
25020.359256844506,27244.144633026568,32767.0,1148.0
15294.447412048085,-1626.921360022717,32767.0,1773.0
-5.556241116741516,20.74159760407334,-10675.0,-4128.0
2194.579861932312,674.0970734127746,8685.0,1642.0
-6950.782013386415,-8851.881922296881,-32768.0,-4151.0
-33892.93489527026,-19.324768467112143,-32768.0,1321.0
-11178.59663402158,-2970.4307772345455,-32768.0,-14457.0
-1536.5625732461801,-1152.9610952670648,-32768.0,-32768.0
-3400.6814724667274,-7776.6523707393635,-10101.0,-32768.0
-3697.118744705915,-1219.0919912780907,1935.0,-32768.0
-4233.047359941191,-1955.743740128437,-4269.0,-32768.0
-2568.1129100863354,-3702.752651539979,-227.0,5746.0
2378.073518288352,6255.369746829858,-4321.0,-16010.0
-2028.5497057703246,27965.237723486043,2537.0,32767.0
3647.1933487562724,33890.625936882265,-1485.0,32767.0
-2125.759671442482,33408.80348540754,5180.0,32767.0
4971.848692595712,33300.19625166935,6564.0,32767.0
-2326.0208442798544,32126.63087605435,-1031.0,32767.0
16917.721154732986,33111.84366796595,4360.0,30168.0
43938.68531792484,31603.487420483863,938.0,-3231.0
22850.94116590106,31603.487420483863,29786.0,4046.0
9764.272124824005,-5729.756313641479,32767.0,979.0
808.7364128666119,16744.544604363946,-1036.0,-1828.0
808.7364128666119,-33891.59042821258,11135.0,883.0
808.7364128666119,-5132.307452232304,-31816.0,-2541.0
-28542.485460351367,8354.837938527013,-32768.0,-156.0
-16858.968423250997,-8766.406305125041,-32768.0,-7323.0
-46333.197402326885,1366.097122629077,-32768.0,1505.0
-46333.197402326885,-11179.207021581167,-32768.0,-4431.0
-46333.197402326885,-131.5135321475218,-32768.0,1487.0
-23787.74958932164,-2179.5599454911253,-31171.0,-13425.0
6819.781533006725,-2383.15057576354,-32768.0,-23582.0
-5515.568287583766,3359.8072225389287,-11137.0,3632.0
-368.2379346713941,-2013.1791826354577,4510.0,19620.0
76.22102129295807,4079.0315974136847,-6854.0,32767.0
-503.44482355750984,-1845.8556673639675,7887.0,32767.0
1853.4994654838692,12440.423722117042,7247.0,32767.0
-134.01493284885152,32793.38576055563,-284.0,32767.0
10211.18967230021,32123.594619841235,2055.0,32767.0
813.5183530186657,31679.149529334885,4599.0,32767.0
2081.4312750009362,31603.487420483863,7879.0,32767.0
618.9775828734005,3639.5326896625434,-1287.0,32767.0
4379.395302684524,21056.916022951347,3680.0,-17349.0
808.7364128666119,-28585.8245275682,164.0,-2108.0
808.7364128666119,571.663237823937,-20340.0,1317.0
-17327.258633271456,-26779.925303144693,-32768.0,-1333.0
-21248.379884917445,-32910.18168144155,-32768.0,-7869.0
-31223.46489621352,-33151.372103152535,-32768.0,-311.0
-45295.37779686115,-32590.591958605593,-32768.0,-1408.0
-44596.71112430938,5535.833189797806,-32768.0,-2413.0
-37461.02069482457,-6591.677648802251,-32768.0,-4464.0
-19235.269029091858,-1380.9450757199622,-32768.0,-1164.0
-25433.70566869749,1323.9274458700568,-32768.0,-130.0
-808.761094296493,-810.6959557320107,-5349.0,-4184.0
-4220.533977623753,2587.6513959088784,17721.0,13060.0
1679.196276383773,-1250.9514544350282,32767.0,32767.0
-228.28496384534418,9149.448495242685,10118.0,32767.0
228.08806078399485,-389.9684234619158,-1514.0,32767.0
13132.626968199118,3487.1949746825076,2328.0,32767.0
1463.3060693926072,-1012.2682752974634,4419.0,32767.0
1972.1986991927843,11847.90673212124,10207.0,32767.0
3195.7965241180555,30448.191624449788,-3042.0,32767.0
496.2994154869687,6675.682022146557,4882.0,12464.0
1964.3789980686051,-6236.44746294016,-2348.0,6176.0
-2776.4883988779866,-24556.451772090895,-301.0,-31671.0
2206.590435048351,-33891.59042821258,-612.0,-8936.0
-9597.03799146635,-33495.72543711611,-3251.0,-29024.0
-35784.07923036057,-33240.85441269774,809.0,1513.0
-46333.197402326885,-32817.69801517992,-32768.0,-2755.0
-46333.197402326885,-31897.119091161352,-32768.0,-2526.0
-46333.197402326885,-32958.06379091738,-32768.0,-6747.0
-16026.642015941748,-31604.45191181418,-30454.0,-435.0
-29735.0302985796,-1511.6341027302042,-32768.0,-890.0
-4536.992568549932,5935.410695056475,-13486.0,-2334.0
1401.0507723438423,-4343.780330158483,942.0,5099.0
-808.761094296493,-357.327841339004,5197.0,-1399.0
20002.45866930102,9735.143018374609,32767.0,3359.0
26783.674967093484,1273.687329241845,30830.0,-685.0
18917.746733941618,1949.710031623584,32767.0,12588.0
4137.573351749029,1263.322348177513,32767.0,32767.0
-369.3835578050395,6381.25529550843,11893.0,29323.0
4001.076787126123,1475.2849955979268,-3364.0,32767.0
2631.0239495795836,1338.082210026731,6054.0,17791.0
2158.15033173993,2530.53671389144,-1300.0,3596.0
-1241.7984068411408,-6915.573170314825,3502.0,3081.0
2735.911122135844,-31514.03965073415,-2597.0,-32768.0
-4467.887393545336,-33748.083697771894,644.0,-23321.0
1905.736839924545,-33435.69830278781,-3957.0,-32768.0
-4061.931740399393,-33047.162205998866,-7360.0,-32768.0
2490.852329517674,-32072.34946410461,2336.0,-32768.0
-16125.138157856087,-30466.96694671959,-6073.0,-29220.0
-38316.839807230055,-31604.45191181418,2847.0,2645.0
-18024.479489381825,-15984.81108524696,-32768.0,-3682.0
-5270.551807754633,-5966.079635466296,-32060.0,-1370.0
-224.65717642150776,2509.753968482655,1996.0,3566.0
-808.761094296493,33890.625936882265,-8125.0,-544.0
3371.32248547141,-5471.20077614247,32767.0,2219.0
28833.79339805864,7079.5478659392,32767.0,430.0
18086.856780999195,18.93178730216647,32767.0,6076.0
46333.172720897004,4032.783395812155,32767.0,-1392.0
45259.91773879174,8200.809648756454,32767.0,3976.0
46333.172720897004,2484.342856111382,32767.0,-1296.0
9892.777681975873,528.0332540989679,30490.0,11500.0
-3506.5956347625984,2699.9764038844296,32767.0,16674.0
3275.184572147114,-4682.8134854513455,10099.0,-8999.0
904.4129025977729,2132.4017234729836,-4481.0,-24965.0
-2622.2321251793705,-5357.775957621646,4447.0,-32768.0
-318.73735442737365,1026.8785545666135,-7524.0,-32768.0
-532.8361851318896,-12014.527541186997,-6694.0,-32768.0
397.35523216864925,-32621.03935126133,36.0,-32768.0
-9637.326437119138,-31953.656275819405,-1120.0,-32768.0
-595.0629303838555,-31604.45191181418,-3946.0,-32412.0
-2852.468484313664,-31604.45191181418,-7713.0,-32768.0
-1201.3470108960732,6924.0632514260005,1331.0,-19091.0
-2852.324163469758,-23510.385603786523,-3430.0,8894.0
-808.761094296493,33890.625936882265,449.0,-7056.0
-808.761094296493,5180.126258277679,23921.0,4910.0
27024.653800206936,27478.534390727742,32767.0,-1575.0
15461.985849563456,32663.001240875088,32767.0,9159.0
40061.249001744305,33409.50147534158,32767.0,-941.0
44618.06120423374,31517.322893149663,32767.0,1966.0
45808.05466664979,-4977.594890772441,32767.0,1054.0
27134.899336521696,5912.703732552344,32767.0,4167.0
24452.128709809047,1185.305628229857,32767.0,1009.0
16229.457578685895,-2364.416888878801,30186.0,-88.0
808.7364128666119,875.8721673032602,-4789.0,4200.0
4635.170980498135,-3159.5504720401545,-22802.0,-14353.0
-1972.6136044461462,-26.51763029988486,-32768.0,-32768.0
-709.1336148261074,-8504.971330003871,-9420.0,-32768.0
-637.1996347922424,558.1420941393861,1098.0,-32768.0
-11896.97781573184,-4826.933763507745,-2486.0,-32768.0
-1845.900429600922,-83.0766809646635,-5063.0,-32768.0
-1398.8061549786482,-10333.975553280758,-10453.0,-32768.0
-2717.312149743454,-24922.524842364506,3141.0,-32768.0
-911.8388962654125,-1926.5419126551108,-4755.0,-3696.0
-1924.7795257116925,11577.226942026911,3158.0,-8688.0
2310.555403496801,29240.59963547252,420.0,32767.0
-1431.023311453096,33890.625936882265,604.0,21081.0
9662.31789588497,33102.24630637276,3677.0,28765.0
39787.89987761562,33424.99685187749,-360.0,-1773.0
45817.04155164597,32244.311978935184,32720.0,2764.0
46333.172720897004,32314.739163280832,32767.0,1842.0
45203.65821053067,32482.256747452837,32767.0,6458.0
14197.581845093328,31603.487420483863,30905.0,302.0
31564.04110656826,-13557.43450915448,32767.0,1040.0
808.7364128666119,-3013.4585029770606,-1410.0,1764.0
808.7364128666119,1464.2752245909169,5392.0,-4826.0
808.7364128666119,-178.26004886527056,-19430.0,1886.0
-30295.51655377666,-10017.513660000368,-32768.0,-4185.0
-17883.308298933236,-1496.04399712151,-31587.0,580.0
-35712.767884378285,-1801.432088845586,-32768.0,-13596.0
601.5853414612824,-2291.7875978210723,-32768.0,-32768.0
-3051.5988049950097,-6907.6295914910115,-12069.0,-28867.0
-3385.6771830706584,-1804.3414840133246,3584.0,-32768.0
-3224.5121329418876,-1062.9579691377396,-5713.0,-2780.0
-2587.9929299547853,-3848.8220344070237,2753.0,-11109.0
2810.8871554625666,8509.852119629759,-1861.0,12904.0
-2104.365460056031,33890.625936882265,2208.0,32767.0
5052.54935002683,33604.83395838548,615.0,29960.0
-2221.0855910553655,33128.03703443591,4668.0,32767.0
5348.277283653322,33079.42203552933,7450.0,32592.0
-579.3285661859618,31748.59952777286,-1690.0,32767.0
13927.290271118185,29727.39867167739,5409.0,28622.0
34262.094217431004,31603.487420483863,-1326.0,-2276.0
13775.156979192303,6452.852894310234,32767.0,3544.0
2819.772395345409,7548.150214134227,24985.0,1312.0
-1560.0495496485642,-9313.571819331957,-2972.0,-3220.0
808.7364128666119,-33891.59042821258,-24608.0,1029.0
-14251.361647023385,-3604.6670972943766,-32768.0,-2762.0
-26451.364660766907,-6275.745750464874,-32768.0,-596.0
-23109.311948393533,-257.5133250927482,-32768.0,-5879.0
-46037.96759488181,-4882.8207641261915,-32768.0,945.0
-43463.75093877601,-6369.890627068536,-32768.0,-3667.0
-37602.03634402775,-2047.92944391692,-32768.0,311.0
-10278.39647997944,-776.865775942167,-32768.0,-8764.0
-3491.066884691392,-3260.1746806424494,-32768.0,-10406.0
86.53804441880818,5161.803944710237,-5669.0,14080.0
-3867.3139907091195,-1746.4147726860442,3321.0,29294.0
5339.543908015904,4238.984823317998,-2987.0,32767.0
-1070.8540936462048,375.85692531384046,6664.0,32767.0
2698.509121587446,9584.576740345403,7119.0,32767.0
290.56327339859666,32473.845968747533,-357.0,32767.0
8728.995886195853,27452.66912582401,1761.0,32767.0
1501.9103940728342,31603.487420483863,4283.0,32344.0
1199.3515788458046,17126.311900285244,7433.0,32767.0
4490.863603321766,9571.916638847895,-1385.0,3170.0
-2468.252483906328,3478.630766512469,3545.0,7431.0
808.7364128666119,-33554.592606269485,-203.0,7030.0
-5900.545904891984,8503.567844764482,-27072.0,-6587.0
-21890.750326619862,-33660.1718655783,-32768.0,960.0
-19779.48801262592,-29771.5104069511,-32768.0,-9231.0
-46333.197402326885,-33247.59001556133,-32768.0,1377.0
-45359.211312668354,-26956.285175348366,-32768.0,-2637.0
